team,player_name,position,caps,club,overall,pace,shooting,passing,dribbling,defending,physic,preferred_foot,total_goals,total_assists,total_minutes,market_value_in_eur,photo_url
DR Congo,Charles Pickel,MID,34,,69.0,80.0,72.0,74.0,75.0,73.0,76.0,Right,3.0,2.0,6300.0,2500000.0,https://ui-avatars.com/api/?name=Charles%20Pickel&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Fiston Mayele,FWD,37,,75.0,89.0,73.0,67.0,72.0,29.0,68.0,Right,,,,,https://ui-avatars.com/api/?name=Fiston%20Mayele&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Yoane Wissa,FWD,38,,74.0,81.0,68.0,69.0,73.0,26.0,61.0,Right,58.0,19.0,12206.0,30000000.0,https://ui-avatars.com/api/?name=Yoane%20Wissa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Matthieu Epolo,GK,1,,70.0,46.0,27.0,57.0,39.0,24.0,72.0,Right,0.0,1.0,3555.0,5000000.0,https://ui-avatars.com/api/?name=Matthieu%20Epolo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Chancel Mbemba,DEF,109,,73.0,76.0,35.0,53.0,63.0,72.0,73.0,Right,25.0,6.0,27391.0,2500000.0,https://ui-avatars.com/api/?name=Chancel%20Mbemba&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Simon Banza,FWD,15,,69.0,82.0,80.0,68.0,80.0,39.0,69.0,Right,75.0,20.0,10926.0,11000000.0,https://ui-avatars.com/api/?name=Simon%20Banza&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Gédéon Kalulu,DEF,28,,77.0,73.0,53.0,55.0,69.0,79.0,80.0,Right,0.0,5.0,3410.0,3500000.0,https://ui-avatars.com/api/?name=G%C3%A9d%C3%A9on%20Kalulu&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Edo Kayembe,MID,43,,73.0,65.0,55.0,81.0,68.0,73.0,74.0,Right,4.0,3.0,5693.0,4000000.0,https://ui-avatars.com/api/?name=Edo%20Kayembe&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
DR Congo,Arthur Masuaku,DEF,45,,74.0,73.0,56.0,52.0,60.0,75.0,83.0,Right,7.0,39.0,25151.0,2500000.0,https://ui-avatars.com/api/?name=Arthur%20Masuaku&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Diogo Costa,GK,43,,76.0,48.0,29.0,41.0,30.0,19.0,71.0,Right,0.0,1.0,20298.0,40000000.0,https://ui-avatars.com/api/?name=Diogo%20Costa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Nélson Semedo,DEF,50,,83.0,71.0,40.0,63.0,64.0,79.0,75.0,Right,9.0,32.0,31126.0,6000000.0,https://ui-avatars.com/api/?name=N%C3%A9lson%20Semedo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Rúben Dias,DEF,76,,86.0,68.0,48.0,65.0,62.0,88.0,84.0,Right,18.0,10.0,31806.0,60000000.0,https://ui-avatars.com/api/?name=R%C3%BAben%20Dias&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Tomás Araújo,DEF,5,,85.0,82.0,48.0,55.0,55.0,86.0,86.0,Right,4.0,7.0,8800.0,28000000.0,https://ui-avatars.com/api/?name=Tom%C3%A1s%20Ara%C3%BAjo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Diogo Dalot,DEF,35,,76.0,78.0,57.0,68.0,61.0,73.0,72.0,Right,12.0,22.0,21246.0,30000000.0,https://ui-avatars.com/api/?name=Diogo%20Dalot&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Matheus Nunes,MID,20,,75.0,58.0,74.0,70.0,72.0,50.0,78.0,Right,11.0,34.0,16661.0,45000000.0,https://ui-avatars.com/api/?name=Matheus%20Nunes&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Cristiano Ronaldo,FWD,228,,84.0,72.0,90.0,75.0,82.0,34.0,78.0,Right,432.0,114.0,41150.0,12000000.0,https://ui-avatars.com/api/?name=Cristiano%20Ronaldo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Bruno Fernandes,MID,89,,86.0,72.0,82.0,88.0,84.0,62.0,72.0,Right,176.0,164.0,45443.0,40000000.0,https://ui-avatars.com/api/?name=Bruno%20Fernandes&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Gonçalo Ramos,FWD,25,,74.0,87.0,79.0,62.0,81.0,40.0,58.0,Right,74.0,23.0,10395.0,35000000.0,https://ui-avatars.com/api/?name=Gon%C3%A7alo%20Ramos&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Bernardo Silva,MID,109,,87.0,72.0,75.0,86.0,90.0,62.0,65.0,Right,100.0,91.0,40755.0,27000000.0,https://ui-avatars.com/api/?name=Bernardo%20Silva&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,João Félix,FWD,54,,77.0,81.0,83.0,65.0,72.0,31.0,69.0,Right,73.0,36.0,15144.0,25000000.0,https://ui-avatars.com/api/?name=Jo%C3%A3o%20F%C3%A9lix&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,José Sá,GK,5,,78.0,46.0,31.0,54.0,31.0,21.0,78.0,Right,0.0,1.0,28760.0,5000000.0,https://ui-avatars.com/api/?name=Jos%C3%A9%20S%C3%A1&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Renato Veiga,DEF,13,,80.0,73.0,36.0,59.0,67.0,84.0,70.0,Right,1.0,1.0,5632.0,25000000.0,https://ui-avatars.com/api/?name=Renato%20Veiga&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Gonçalo Inácio,DEF,22,,78.0,66.0,40.0,71.0,58.0,75.0,70.0,Right,22.0,15.0,18768.0,40000000.0,https://ui-avatars.com/api/?name=Gon%C3%A7alo%20In%C3%A1cio&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,João Neves,MID,22,,79.0,72.0,75.0,70.0,70.0,67.0,65.0,Right,17.0,17.0,10669.0,110000000.0,https://ui-avatars.com/api/?name=Jo%C3%A3o%20Neves&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Francisco Trincão,FWD,18,,74.0,84.0,74.0,69.0,83.0,25.0,72.0,Right,55.0,62.0,18536.0,35000000.0,https://ui-avatars.com/api/?name=Francisco%20Trinc%C3%A3o&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Rafael Leão,FWD,44,,86.0,94.0,80.0,75.0,88.0,30.0,72.0,Right,89.0,69.0,21079.0,65000000.0,https://ui-avatars.com/api/?name=Rafael%20Le%C3%A3o&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Pedro Neto,FWD,25,,77.0,84.0,74.0,59.0,84.0,26.0,58.0,Right,32.0,39.0,14156.0,60000000.0,https://ui-avatars.com/api/?name=Pedro%20Neto&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Gonçalo Guedes,FWD,34,,80.0,77.0,74.0,70.0,85.0,27.0,72.0,Right,65.0,62.0,22001.0,6000000.0,https://ui-avatars.com/api/?name=Gon%C3%A7alo%20Guedes&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,João Cancelo,DEF,68,,76.0,77.0,36.0,50.0,58.0,80.0,76.0,Right,21.0,55.0,29047.0,9000000.0,https://ui-avatars.com/api/?name=Jo%C3%A3o%20Cancelo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Rúben Neves,MID,67,,80.0,60.0,72.0,75.0,74.0,58.0,60.0,Right,27.0,16.0,19815.0,25000000.0,https://ui-avatars.com/api/?name=R%C3%BAben%20Neves&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Rui Silva,GK,3,,87.0,72.0,75.0,86.0,90.0,62.0,65.0,Right,0.0,1.0,27852.0,7000000.0,https://ui-avatars.com/api/?name=Rui%20Silva&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Vitinha,MID,38,,77.0,63.0,61.0,74.0,74.0,75.0,61.0,Right,29.0,28.0,17666.0,110000000.0,https://ui-avatars.com/api/?name=Vitinha&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Samú Costa,DEF,6,,77.0,75.0,51.0,50.0,59.0,74.0,84.0,Right,9.0,7.0,10157.0,15000000.0,https://ui-avatars.com/api/?name=Sam%C3%BA%20Costa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Nuno Mendes,DEF,44,,83.0,73.0,46.0,65.0,58.0,82.0,81.0,Right,16.0,23.0,15011.0,75000000.0,https://ui-avatars.com/api/?name=Nuno%20Mendes&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Portugal,Francisco Conceição,FWD,17,,74.0,85.0,78.0,72.0,81.0,26.0,61.0,Right,21.0,21.0,8767.0,30000000.0,https://ui-avatars.com/api/?name=Francisco%20Concei%C3%A7%C3%A3o&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Utkir Yusupov,GK,40,,69.0,46.0,32.0,54.0,38.0,24.0,76.0,Right,,,,,https://ui-avatars.com/api/?name=Utkir%20Yusupov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Abdukodir Khusanov,DEF,27,,73.0,80.0,35.0,60.0,59.0,80.0,74.0,Right,1.0,0.0,5652.0,35000000.0,https://ui-avatars.com/api/?name=Abdukodir%20Khusanov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Khojiakbar Alijonov,DEF,40,,78.0,75.0,40.0,58.0,62.0,79.0,77.0,Right,,,,,https://ui-avatars.com/api/?name=Khojiakbar%20Alijonov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Farrukh Sayfiev,DEF,46,,75.0,55.0,51.0,54.0,51.0,80.0,81.0,Right,,,,,https://ui-avatars.com/api/?name=Farrukh%20Sayfiev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Rustam Ashurmatov,DEF,49,,75.0,63.0,38.0,66.0,66.0,76.0,71.0,Right,2.0,0.0,2373.0,750000.0,https://ui-avatars.com/api/?name=Rustam%20Ashurmatov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Akmal Mozgovoy,MID,25,,75.0,68.0,75.0,74.0,80.0,66.0,77.0,Right,,,,,https://ui-avatars.com/api/?name=Akmal%20Mozgovoy&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Otabek Shukurov,MID,84,,77.0,73.0,74.0,69.0,80.0,67.0,76.0,Right,1.0,2.0,3025.0,1600000.0,https://ui-avatars.com/api/?name=Otabek%20Shukurov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Jamshid Iskanderov,MID,38,,76.0,71.0,71.0,68.0,69.0,76.0,79.0,Right,,,,,https://ui-avatars.com/api/?name=Jamshid%20Iskanderov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Odiljon Hamrobekov,MID,72,,75.0,81.0,69.0,75.0,79.0,58.0,72.0,Right,,,,,https://ui-avatars.com/api/?name=Odiljon%20Hamrobekov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Jaloliddin Masharipov,MID,74,,78.0,72.0,59.0,78.0,79.0,66.0,77.0,Right,0.0,2.0,483.0,1000000.0,https://ui-avatars.com/api/?name=Jaloliddin%20Masharipov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Oston Urunov,MID,42,,72.0,60.0,56.0,65.0,77.0,68.0,76.0,Right,1.0,1.0,2440.0,2000000.0,https://ui-avatars.com/api/?name=Oston%20Urunov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Abduvohid Nematov,GK,8,,68.0,51.0,20.0,42.0,40.0,18.0,71.0,Right,,,,,https://ui-avatars.com/api/?name=Abduvohid%20Nematov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Sherzod Nasrullaev,DEF,31,,77.0,57.0,42.0,69.0,53.0,76.0,75.0,Right,,,,,https://ui-avatars.com/api/?name=Sherzod%20Nasrullaev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Eldor Shomurodov,FWD,92,,74.0,85.0,81.0,58.0,79.0,25.0,74.0,Right,65.0,33.0,14601.0,7000000.0,https://ui-avatars.com/api/?name=Eldor%20Shomurodov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Umar Eshmurodov,DEF,29,,76.0,64.0,56.0,65.0,65.0,81.0,77.0,Right,32.0,25.0,12259.0,175000.0,https://ui-avatars.com/api/?name=Umar%20Eshmurodov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Botirali Ergashev,GK,2,,74.0,51.0,25.0,55.0,33.0,24.0,73.0,Right,,,,,https://ui-avatars.com/api/?name=Botirali%20Ergashev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Dostonbek Khamdamov,MID,34,,78.0,71.0,61.0,65.0,77.0,74.0,72.0,Right,0.0,0.0,482.0,900000.0,https://ui-avatars.com/api/?name=Dostonbek%20Khamdamov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Abdulla Abdullaev,DEF,17,,71.0,57.0,54.0,53.0,60.0,73.0,83.0,Right,0.0,1.0,383.0,75000.0,https://ui-avatars.com/api/?name=Abdulla%20Abdullaev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Azizjon Ganiev,MID,19,,79.0,74.0,66.0,76.0,68.0,62.0,73.0,Right,,,,,https://ui-avatars.com/api/?name=Azizjon%20Ganiev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Azizbek Amonov,FWD,12,,75.0,73.0,79.0,70.0,75.0,32.0,59.0,Right,,,,,https://ui-avatars.com/api/?name=Azizbek%20Amonov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Igor Sergeev,FWD,83,,77.0,80.0,74.0,69.0,84.0,41.0,73.0,Right,25.0,5.0,5828.0,100000.0,https://ui-avatars.com/api/?name=Igor%20Sergeev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Abbosbek Fayzullaev,MID,32,,79.0,59.0,74.0,78.0,70.0,72.0,71.0,Right,11.0,27.0,5812.0,7000000.0,https://ui-avatars.com/api/?name=Abbosbek%20Fayzullaev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Sherzod Esanov,MID,1,,75.0,59.0,58.0,78.0,83.0,68.0,61.0,Right,1.0,0.0,792.0,,https://ui-avatars.com/api/?name=Sherzod%20Esanov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Bekhruz Karimov,DEF,2,,79.0,68.0,40.0,62.0,53.0,77.0,71.0,Right,,,,,https://ui-avatars.com/api/?name=Bekhruz%20Karimov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Avazbek Ulmasaliev,DEF,0,,79.0,74.0,56.0,70.0,68.0,79.0,76.0,Right,,,,,https://ui-avatars.com/api/?name=Avazbek%20Ulmasaliev&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Uzbekistan,Jakhongir Urozov,DEF,4,,70.0,60.0,54.0,70.0,60.0,76.0,76.0,Right,,,,,https://ui-avatars.com/api/?name=Jakhongir%20Urozov&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Dominik Livaković,GK,75,,74.0,50.0,34.0,42.0,39.0,22.0,71.0,Right,0.0,1.0,6662.0,4000000.0,https://ui-avatars.com/api/?name=Dominik%20Livakovi%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Josip Stanišić,DEF,31,,74.0,59.0,43.0,64.0,52.0,84.0,75.0,Right,8.0,16.0,9062.0,35000000.0,https://ui-avatars.com/api/?name=Josip%20Stani%C5%A1i%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Marin Pongračić,DEF,20,,70.0,80.0,55.0,57.0,60.0,77.0,77.0,Right,2.0,0.0,11487.0,7500000.0,https://ui-avatars.com/api/?name=Marin%20Pongra%C4%8Di%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Joško Gvardiol,DEF,48,,84.0,78.0,50.0,65.0,65.0,84.0,82.0,Right,18.0,13.0,16430.0,70000000.0,https://ui-avatars.com/api/?name=Jo%C5%A1ko%20Gvardiol&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Duje Ćaleta-Car,DEF,38,,79.0,78.0,37.0,63.0,63.0,81.0,81.0,Right,9.0,4.0,17426.0,3000000.0,https://ui-avatars.com/api/?name=Duje%20%C4%86aleta-Car&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Josip Šutalo,DEF,33,,75.0,66.0,57.0,63.0,51.0,80.0,79.0,Right,5.0,0.0,9051.0,15000000.0,https://ui-avatars.com/api/?name=Josip%20%C5%A0utalo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Nikola Moro,MID,10,,79.0,74.0,71.0,67.0,81.0,68.0,60.0,Right,10.0,14.0,11870.0,6500000.0,https://ui-avatars.com/api/?name=Nikola%20Moro&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Mateo Kovačić,MID,113,,84.0,72.0,68.0,82.0,85.0,72.0,72.0,Right,27.0,39.0,31392.0,12000000.0,https://ui-avatars.com/api/?name=Mateo%20Kova%C4%8Di%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Andrej Kramarić,FWD,116,,81.0,78.0,71.0,64.0,84.0,26.0,67.0,Right,168.0,75.0,29208.0,3000000.0,https://ui-avatars.com/api/?name=Andrej%20Kramari%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Luka Modrić,MID,198,,85.0,62.0,72.0,88.0,86.0,68.0,62.0,Right,39.0,91.0,40373.0,4000000.0,https://ui-avatars.com/api/?name=Luka%20Modri%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Ante Budimir,FWD,38,,74.0,75.0,69.0,59.0,74.0,26.0,69.0,Right,111.0,12.0,19805.0,3000000.0,https://ui-avatars.com/api/?name=Ante%20Budimir&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Ivor Pandur,GK,0,,70.0,49.0,21.0,45.0,37.0,20.0,75.0,Right,0.0,0.0,5359.0,3500000.0,https://ui-avatars.com/api/?name=Ivor%20Pandur&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Nikola Vlašić,MID,63,,78.0,69.0,63.0,66.0,75.0,75.0,70.0,Right,58.0,42.0,23074.0,9000000.0,https://ui-avatars.com/api/?name=Nikola%20Vla%C5%A1i%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Ivan Perišić,FWD,154,,81.0,75.0,77.0,74.0,79.0,28.0,67.0,Right,114.0,118.0,35988.0,1300000.0,https://ui-avatars.com/api/?name=Ivan%20Peri%C5%A1i%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Mario Pašalić,MID,85,,81.0,71.0,70.0,76.0,69.0,56.0,79.0,Right,87.0,49.0,26844.0,7000000.0,https://ui-avatars.com/api/?name=Mario%20Pa%C5%A1ali%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Martin Baturina,MID,19,,77.0,80.0,61.0,73.0,68.0,75.0,65.0,Right,10.0,6.0,2534.0,24000000.0,https://ui-avatars.com/api/?name=Martin%20Baturina&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Petar Sučić,MID,17,,75.0,79.0,66.0,76.0,77.0,72.0,65.0,Right,6.0,6.0,2999.0,30000000.0,https://ui-avatars.com/api/?name=Petar%20Su%C4%8Di%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Kristijan Jakić,DEF,17,,70.0,73.0,52.0,55.0,68.0,81.0,77.0,Right,7.0,6.0,11335.0,6000000.0,https://ui-avatars.com/api/?name=Kristijan%20Jaki%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Toni Fruk,MID,7,,77.0,78.0,60.0,71.0,75.0,50.0,77.0,Right,1.0,0.0,439.0,9000000.0,https://ui-avatars.com/api/?name=Toni%20Fruk&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Igor Matanović,FWD,9,,77.0,83.0,83.0,64.0,82.0,34.0,71.0,Right,17.0,5.0,3309.0,10000000.0,https://ui-avatars.com/api/?name=Igor%20Matanovi%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Luka Sučić,MID,21,,78.0,77.0,64.0,74.0,77.0,74.0,70.0,Right,43.0,15.0,23791.0,2000000.0,https://ui-avatars.com/api/?name=Luka%20Su%C4%8Di%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Luka Vušković,DEF,5,,76.0,56.0,54.0,57.0,56.0,79.0,70.0,Right,13.0,3.0,5127.0,60000000.0,https://ui-avatars.com/api/?name=Luka%20Vu%C5%A1kovi%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Dominik Kotarski,GK,4,,74.0,41.0,21.0,54.0,30.0,22.0,66.0,Right,0.0,0.0,13140.0,6000000.0,https://ui-avatars.com/api/?name=Dominik%20Kotarski&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Marco Pašalić,FWD,15,,73.0,74.0,70.0,72.0,84.0,38.0,65.0,Right,0.0,0.0,10.0,6500000.0,https://ui-avatars.com/api/?name=Marco%20Pa%C5%A1ali%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Martin Erlić,DEF,13,,81.0,75.0,44.0,69.0,66.0,82.0,71.0,Right,12.0,4.0,12470.0,4000000.0,https://ui-avatars.com/api/?name=Martin%20Erli%C4%87&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Croatia,Petar Musa,FWD,11,,79.0,75.0,68.0,69.0,84.0,32.0,61.0,Right,29.0,12.0,5353.0,8000000.0,https://ui-avatars.com/api/?name=Petar%20Musa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Jordan Pickford,GK,84,,83.0,42.0,21.0,44.0,43.0,20.0,74.0,Right,0.0,2.0,34363.0,15000000.0,https://ui-avatars.com/api/?name=Jordan%20Pickford&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Ezri Konsa,DEF,20,,80.0,81.0,56.0,65.0,50.0,83.0,77.0,Right,11.0,3.0,23079.0,40000000.0,https://ui-avatars.com/api/?name=Ezri%20Konsa&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Nico O'Reilly,DEF,5,,75.0,75.0,42.0,67.0,65.0,76.0,79.0,Right,14.0,8.0,5225.0,50000000.0,https://ui-avatars.com/api/?name=Nico%20O%27Reilly&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Declan Rice,MID,73,,86.0,72.0,68.0,78.0,76.0,85.0,84.0,Right,34.0,41.0,31579.0,120000000.0,https://ui-avatars.com/api/?name=Declan%20Rice&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,John Stones,DEF,89,,79.0,67.0,53.0,52.0,57.0,82.0,79.0,Right,19.0,9.0,27464.0,15000000.0,https://ui-avatars.com/api/?name=John%20Stones&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Marc Guéhi,DEF,29,,83.0,66.0,36.0,60.0,61.0,83.0,71.0,Right,13.0,8.0,17099.0,65000000.0,https://ui-avatars.com/api/?name=Marc%20Gu%C3%A9hi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Bukayo Saka,FWD,49,,87.0,86.0,80.0,82.0,87.0,62.0,68.0,Right,80.0,74.0,22491.0,120000000.0,https://ui-avatars.com/api/?name=Bukayo%20Saka&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Elliot Anderson,MID,9,,78.0,79.0,66.0,66.0,82.0,54.0,66.0,Right,6.0,14.0,8826.0,60000000.0,https://ui-avatars.com/api/?name=Elliot%20Anderson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Harry Kane,FWD,114,,89.0,68.0,92.0,82.0,82.0,48.0,82.0,Right,411.0,94.0,44728.0,65000000.0,https://ui-avatars.com/api/?name=Harry%20Kane&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Jude Bellingham,MID,48,,89.0,78.0,82.0,82.0,87.0,68.0,80.0,Right,69.0,58.0,21169.0,140000000.0,https://ui-avatars.com/api/?name=Jude%20Bellingham&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Marcus Rashford,FWD,72,,83.0,83.0,83.0,62.0,85.0,33.0,72.0,Right,140.0,90.0,30663.0,40000000.0,https://ui-avatars.com/api/?name=Marcus%20Rashford&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Tino Livramento,DEF,6,,78.0,67.0,39.0,60.0,59.0,75.0,82.0,Right,2.0,5.0,9224.0,40000000.0,https://ui-avatars.com/api/?name=Tino%20Livramento&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Dean Henderson,GK,5,,82.0,44.0,33.0,57.0,44.0,27.0,72.0,Right,0.0,0.0,16381.0,28000000.0,https://ui-avatars.com/api/?name=Dean%20Henderson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Jordan Henderson,MID,90,,80.0,65.0,57.0,79.0,83.0,53.0,65.0,Right,32.0,67.0,37418.0,2000000.0,https://ui-avatars.com/api/?name=Jordan%20Henderson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Dan Burn,DEF,8,,74.0,58.0,45.0,61.0,54.0,78.0,82.0,Right,10.0,10.0,22429.0,5000000.0,https://ui-avatars.com/api/?name=Dan%20Burn&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Kobbie Mainoo,MID,14,,78.0,73.0,67.0,77.0,68.0,76.0,66.0,Right,8.0,5.0,6183.0,50000000.0,https://ui-avatars.com/api/?name=Kobbie%20Mainoo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Morgan Rogers,MID,15,,81.0,70.0,77.0,80.0,81.0,53.0,67.0,Right,36.0,32.0,10242.0,80000000.0,https://ui-avatars.com/api/?name=Morgan%20Rogers&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Anthony Gordon,FWD,19,,78.0,81.0,76.0,66.0,83.0,29.0,73.0,Right,44.0,27.0,14134.0,60000000.0,https://ui-avatars.com/api/?name=Anthony%20Gordon&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
England,Ollie Watkins,FWD,22,,74.0,80.0,79.0,59.0,77.0,27.0,62.0,Right,98.0,45.0,20423.0,30000000.0,https://ui-avatars.com/api/?name=Ollie%20Watkins&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
